CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Point Earned
0.666,0.3,0.7,0.43922120000000003,0.25,1.0,0.8181278,0,0.8,0.957
0.708,0.32,1.0,0.34645623999999997,0.5,1.0,0.8606463000000001,0,0.8,0.33
0.496,0.59,0.7,0.3667204,0.5,0.0,0.8157059,1,0.8,0.609
0.73,0.38,0.0,0.15539276000000002,0.5,0.0,0.47001555,0,1.0,0.279
0.696,0.4,0.3,0.61455644,0.25,1.0,0.6917584,0,0.2,0.908
0.809,0.8,0.8,0.0,0.5,1.0,0.17082025,0,0.6,0.311
0.701,0.33,0.7,0.49548028000000005,0.25,0.0,0.48897355000000003,0,0.2,0.942
0.604,0.3,0.5,0.0,0.5,0.0,0.37893275000000004,0,0.2,0.468
0.665,0.39,1.0,0.18529428,0.25,0.0,0.6840601,0,0.4,0.469
0.639,0.6,0.5,0.64815912,0.25,1.0,0.42180860000000003,1,0.8,0.295
0.696,0.19,0.1,0.44371404,0.25,1.0,0.01383315,0,0.8,0.871
0.52,0.38,0.5,0.0,0.5,0.0,0.8159288,0,0.6,0.651
0.545,0.53,0.5,0.4576862,0.25,0.0,0.9029914,1,0.6,0.49
0.634,0.29,0.8,0.52014484,0.5,1.0,0.34924775,0,0.6,0.713
0.75,0.26,0.1,0.60604068,0.5,1.0,0.0996086,0,1.0,0.433
0.53,0.41,0.4,0.0,0.5,1.0,0.7380335499999999,0,0.4,0.955
0.589,0.59,0.2,0.0,0.5,1.0,0.6308012000000001,1,0.8,0.292
0.654,0.37,0.6,0.3342742,0.25,0.0,0.23523360000000001,0,0.6,0.752
0.648,0.43,0.7,0.55988872,0.25,0.0,0.7183428999999999,0,1.0,0.586
0.835,0.45,0.3,0.40084852000000004,0.25,0.0,0.7628881,0,0.4,0.398
0.446,0.39,0.1,0.36086828000000004,0.25,0.0,0.9567524000000001,0,0.6,0.562
0.514,0.66,0.9,0.0,0.5,1.0,0.07117155,0,1.0,0.383
0.694,0.33,0.4,0.49626928000000003,0.25,1.0,0.38953435,0,1.0,0.769
0.554,0.46,0.4,0.0,0.5,1.0,0.2866046,0,0.4,0.262
0.72,0.57,0.1,0.64832924,1.0,0.0,0.13572865,1,1.0,0.692
0.641,0.51,0.2,0.46922676,1.0,1.0,0.1345636,1,0.8,0.3
0.813,0.32,0.1,0.49155952,0.25,1.0,0.1323809,0,0.6,0.622
0.48,0.4,0.6,0.59516244,0.25,1.0,0.39664849999999996,0,0.4,0.883
0.811,0.46,0.9,0.7209049599999999,0.25,0.0,0.0673232,1,0.6,0.34
0.715,0.32,0.3,0.41942876,0.5,0.0,0.5707490000000001,0,0.4,0.573
0.62,0.31,0.2,0.6673354399999999,0.5,1.0,0.6758580000000001,0,0.2,0.312
0.721,0.42,0.4,0.41174688,0.25,0.0,0.005939400000000001,0,0.4,0.791
0.772,0.48,0.6,0.43494608,0.25,0.0,0.92282335,1,0.8,0.811
0.68,0.44,0.0,0.51989916,0.5,1.0,0.1669569,0,1.0,0.741
0.535,0.38,0.8,0.34392828000000003,0.25,0.0,0.046191750000000004,0,0.6,0.774
0.655,0.2,0.7,0.5375904399999999,0.25,0.0,0.14014770000000001,0,0.8,0.516
0.66,0.63,0.8,0.55136612,0.25,1.0,0.21395145000000002,0,0.4,0.985
0.762,0.56,1.0,0.40104352000000004,0.75,1.0,0.3857121,1,0.2,0.721
0.662,0.39,0.5,0.55928844,0.5,1.0,0.7310995,0,0.4,0.337
0.463,0.41,0.8,0.49260603999999997,0.5,0.0,0.35063964999999997,0,1.0,0.523
0.501,0.27,0.4,0.38132732,0.5,0.0,0.6605238,0,0.2,0.301
0.603,0.42,0.6,0.0,0.25,1.0,0.45218935,0,0.8,0.842
0.688,0.37,0.7,0.55264964,0.5,1.0,0.56963155,0,0.4,0.612
0.43,0.38,0.9,0.0,0.5,1.0,0.060253850000000005,0,1.0,0.573
0.632,0.48,0.6,0.5042650399999999,0.25,0.0,0.32172805,1,0.6,0.517
0.601,0.42,0.4,0.38705556,0.25,1.0,0.9962132499999999,0,0.4,0.235
0.769,0.38,0.2,0.0,0.5,0.0,0.37789335,0,1.0,0.829
0.551,0.42,0.2,0.55824584,0.25,0.0,0.21717715,1,1.0,0.528
0.841,0.52,0.5,0.0,0.25,0.0,0.91619855,1,1.0,0.783
0.469,0.31,0.6,0.0,0.25,0.0,0.73106875,1,0.6,0.219
0.479,0.27,0.2,0.6898538000000001,0.25,1.0,0.20157635,0,0.6,0.704
0.701,0.37,0.8,0.4311954,0.25,0.0,0.08483365,0,0.2,0.228
0.593,0.36,0.2,0.28072591999999996,0.5,0.0,0.40304059999999997,0,0.6,0.273
0.738,0.38,0.5,0.71198828,0.25,1.0,0.09616705,0,1.0,0.799
0.635,0.31,0.1,0.0,0.5,0.0,0.67691115,0,1.0,0.51
0.658,0.32,0.8,0.0,0.25,1.0,0.40205339999999995,0,0.2,0.867
0.687,0.36,0.5,0.0,0.25,0.0,0.08848110000000001,0,0.8,0.63
0.65,0.37,0.9,0.0,0.5,0.0,0.0898704,0,0.4,0.994
0.72,0.21,0.2,0.49280312,0.25,1.0,0.9035614,0,0.4,0.291
0.602,0.63,0.7,0.0,0.5,1.0,0.28161605,0,0.8,0.649
0.618,0.33,0.4,0.0,0.5,1.0,0.38775089999999995,0,0.2,0.273
0.803,0.41,0.9,0.5509716,0.5,1.0,0.8347891000000001,0,1.0,0.567
0.793,0.63,0.9,0.46508288000000003,0.25,1.0,0.92121625,0,0.6,0.236
0.616,0.41,1.0,0.4528808,0.5,1.0,0.57036455,0,0.6,0.596
0.55,0.51,0.5,0.0,0.5,0.0,0.76958705,0,0.4,0.977
0.602,0.56,0.3,0.46358088000000003,0.75,0.0,0.02088085,1,0.8,0.848
0.452,0.6,0.6,0.48692196000000004,0.25,1.0,0.71481645,0,0.6,0.449
0.655,0.28,0.3,0.4552474,0.5,1.0,0.38422114999999996,0,1.0,0.89
0.51,0.26,0.6,0.54485632,0.25,0.0,0.7987116499999999,0,0.4,0.853
0.557,0.39,0.8,0.5848000400000001,0.25,0.0,0.8897232,0,0.4,0.779
0.676,0.37,1.0,0.42497068,0.25,1.0,0.8333914,0,1.0,0.56
0.64,0.29,0.4,0.0,0.5,0.0,0.2245213,0,0.6,0.758
0.529,0.31,0.6,0.0,0.25,0.0,0.05312955,0,0.8,0.491
0.559,0.45,0.8,0.0961738,0.25,1.0,0.8489072500000001,1,1.0,0.851
0.689,0.58,0.5,0.0,0.5,1.0,0.2492443,0,0.6,0.478
0.626,0.39,1.0,0.52915168,0.75,1.0,0.2573396,1,1.0,0.88
0.697,0.3,0.1,0.0,0.5,0.0,0.00367895,0,1.0,0.47
0.823,0.44,0.1,0.0,0.5,1.0,0.9124785000000001,0,0.4,0.639
0.565,0.32,0.4,0.36129196,0.5,1.0,0.59370185,0,0.2,0.416
0.631,0.23,0.3,0.0,0.5,0.0,0.0690662,0,0.8,0.234
0.646,0.34,0.3,0.5251324399999999,0.25,0.0,0.65250325,0,0.6,0.328
0.676,0.48,0.1,0.52663836,0.5,1.0,0.07076075,0,1.0,0.438
0.85,0.54,0.4,0.48381096,0.25,0.0,0.33481574999999997,0,1.0,0.396
0.81,0.38,0.9,0.6126646800000001,0.25,1.0,0.46630845,0,0.4,0.474
0.581,0.3,0.0,0.21316744,0.25,0.0,0.9829114,0,0.2,0.314
0.718,0.35,0.2,0.6716998000000001,0.25,0.0,0.2151232,0,0.4,0.317
0.713,0.43,0.5,0.34557656,0.25,1.0,0.65000565,0,0.6,0.663
0.672,0.5,0.1,0.0,0.25,0.0,0.0605341,1,1.0,0.247
0.781,0.33,0.3,0.0,0.5,1.0,0.21278165000000002,0,0.4,0.989
0.656,0.47,0.1,0.0,0.5,1.0,0.98980965,0,1.0,0.402
0.583,0.31,0.4,0.63591516,0.25,0.0,0.0626946,0,0.8,0.862
0.808,0.37,0.2,0.40172736,0.25,0.0,0.17570244999999998,1,0.4,0.424
0.721,0.33,0.5,0.0,0.5,1.0,0.5881345,0,0.2,0.3
0.778,0.29,0.6,0.60143588,0.25,0.0,0.31227005,1,0.8,0.371
0.85,0.45,0.4,0.4573914,0.5,1.0,0.5454452,0,0.8,0.744
0.693,0.39,0.4,0.0,0.5,1.0,0.7116569500000001,0,0.2,0.55
0.52,0.34,0.4,0.5360315999999999,0.25,1.0,0.9660455499999999,0,1.0,0.523
0.759,0.31,0.4,0.39559964000000003,0.25,1.0,0.2391641,0,0.2,0.352
0.637,0.6,0.3,0.0,0.5,1.0,0.35087015,0,0.6,0.23
0.755,0.4,0.2,0.54972328,0.5,0.0,0.88384295,0,0.2,0.399
0.662,0.47,0.6,0.0,0.5,1.0,0.64696375,0,0.8,0.629
0.503,0.37,0.8,0.0,0.5,1.0,0.48946660000000003,0,0.2,0.564
0.599,0.39,0.2,0.75590756,0.5,1.0,0.88071045,0,0.6,0.729
0.583,0.4,0.4,0.0,0.5,0.0,0.57046865,0,0.4,0.423
0.764,0.48,0.1,0.30396388,0.25,0.0,0.79161905,1,0.4,0.298
0.513,0.29,1.0,0.0,0.5,1.0,0.12757385,0,1.0,0.536
0.73,0.62,0.5,0.44872432,0.25,1.0,0.30756935,0,0.8,0.916
0.82,0.34,1.0,0.38883384000000004,0.25,1.0,0.2977667,0,0.4,0.827
0.597,0.26,0.7,0.0,0.5,0.0,0.551266,0,0.8,0.235
0.637,0.32,0.5,0.0,0.25,0.0,0.7438454,0,0.4,0.491
0.696,0.34,0.9,0.6034271600000001,0.25,1.0,0.0411839,0,0.6,0.572
0.635,0.37,0.9,0.58699228,0.25,1.0,0.0570379,0,0.2,0.219
0.673,0.57,0.4,0.0,0.5,1.0,0.24842045,0,0.2,0.428
0.662,0.33,0.3,0.0,0.5,1.0,0.34032415,0,0.4,0.603
0.683,0.41,0.0,0.5954526800000001,0.25,1.0,0.8195566000000001,0,0.4,0.295
0.85,0.55,0.6,0.0,0.25,0.0,0.00472205,1,0.2,0.583
0.815,0.28,0.6,0.0,0.5,1.0,0.9277385499999999,0,0.4,0.276
0.671,0.34,1.0,0.6134400799999999,0.25,0.0,0.7025492999999999,0,0.8,0.761
0.601,0.4,0.3,0.36822144,0.25,1.0,0.8232600999999999,1,1.0,0.543
0.709,0.39,0.9,0.49889568,0.25,0.0,0.3682093,0,0.4,0.526
0.702,0.28,0.1,0.41213532,0.25,1.0,0.20160935000000002,0,0.4,0.894
0.558,0.4,0.6,0.0,0.5,0.0,0.86922445,0,0.4,0.271
0.691,0.4,0.1,0.0,0.5,1.0,0.72806585,0,0.4,0.878
0.7,0.3,0.9,0.0,0.25,1.0,0.8748582,0,0.8,0.894
0.667,0.33,0.4,0.0,0.5,1.0,0.65917375,0,1.0,0.835
0.624,0.54,0.3,0.46690488,0.25,0.0,0.5524905,1,1.0,0.71
0.58,0.23,0.5,0.45569524,0.5,0.0,0.9812071499999999,0,0.8,0.59
0.571,0.31,0.3,0.0,0.5,1.0,0.9733396000000001,0,0.4,0.492
0.561,0.37,0.5,0.0,0.5,0.0,0.41546625,0,1.0,0.65
0.529,0.28,0.9,0.0,0.5,1.0,0.26272619999999997,0,0.4,0.572
0.67,0.36,0.7,0.0,0.5,0.0,0.2978575,0,0.4,0.871
0.666,0.21,0.1,0.48730971999999995,0.5,1.0,0.49909155,0,0.4,0.516
0.628,0.42,0.7,0.0,0.5,1.0,0.86483935,0,0.4,0.283
0.577,0.6,1.0,0.5015588,0.5,1.0,0.89308365,0,0.4,0.309
0.652,0.38,0.1,0.41558124,0.25,1.0,0.7982472,0,0.6,0.607
0.678,0.26,0.5,0.44451216,0.25,0.0,0.30470634999999996,1,1.0,0.292
0.692,0.49,0.9,0.0,0.5,0.0,0.8917131500000001,0,0.2,0.373
0.675,0.32,1.0,0.0,0.5,0.0,0.95772825,0,0.6,0.61
0.712,0.52,0.9,0.0,0.25,1.0,0.58988725,1,0.2,0.294
0.639,0.37,0.5,0.60496992,0.25,1.0,0.24818825,0,0.6,0.776
0.618,0.48,0.7,0.0,0.25,0.0,0.0696091,1,0.6,0.777
0.554,0.39,0.2,0.51883848,0.25,0.0,0.8659856,0,0.2,0.313
0.533,0.47,0.9,0.333389,0.25,1.0,0.68848125,0,1.0,0.418
0.54,0.28,0.6,0.33648416,0.25,1.0,0.4034927,0,0.6,0.939
0.704,0.33,0.3,0.0,0.5,0.0,0.3650937,0,0.8,0.697
0.678,0.43,0.5,0.40935276,0.25,1.0,0.3982481,0,0.6,0.859
0.712,0.29,0.3,0.34950312,0.5,0.0,0.83097265,0,0.4,0.584
0.651,0.44,0.2,0.0,0.75,0.0,0.5126517500000001,1,0.4,0.992
0.789,0.51,0.3,0.41870836,0.25,0.0,0.3713269,0,0.2,0.759
0.775,0.32,0.8,0.48667691999999996,0.25,1.0,0.62949195,0,0.6,0.541
0.564,0.4,0.7,0.43362935999999996,0.25,1.0,0.418406,0,0.2,0.37
0.841,0.33,0.7,0.61987916,0.5,1.0,0.49752875,0,0.6,0.907
0.85,0.39,0.0,0.5673186800000001,0.25,1.0,0.4637408,0,0.6,0.52
0.637,0.63,0.5,0.0,0.25,0.0,0.14046385,1,0.2,0.252
0.5,0.45,0.2,0.43665128000000003,0.25,1.0,0.6307254,0,1.0,0.277
0.655,0.44,0.8,0.34988652000000003,0.25,1.0,0.9429699,0,0.8,0.712
0.666,0.33,0.2,0.5889186,0.25,1.0,0.28205084999999996,0,0.6,0.509
0.658,0.24,0.2,0.0,0.5,1.0,0.42347245,0,0.6,0.698
0.749,0.66,0.6,0.7301289200000001,0.5,1.0,0.9771496000000001,0,0.4,0.283
0.654,0.32,0.6,0.0,0.5,1.0,0.68949285,0,1.0,0.311
0.623,0.39,0.1,0.6436128000000001,0.25,0.0,0.3938718,0,1.0,0.633
0.761,0.33,0.6,0.55221516,0.5,0.0,0.7438970500000001,0,0.2,0.985
0.627,0.44,0.6,0.6141924799999999,0.25,0.0,0.1765004,1,0.4,0.74
0.757,0.31,0.8,0.5963436,0.5,1.0,0.9853867999999999,0,0.4,0.376
0.695,0.53,0.8,0.38092764,0.25,0.0,0.350704,1,0.8,0.402
0.726,0.34,0.3,0.0,0.5,0.0,0.9814423,0,0.6,0.544
0.587,0.41,0.8,0.34043684,0.25,0.0,0.007789099999999999,0,0.8,0.318
0.605,0.43,0.8,0.5013552,0.5,0.0,0.11985065,0,0.4,0.998
0.85,0.62,0.5,0.0,0.5,1.0,0.9012178,0,1.0,0.324
0.85,0.38,0.0,0.42732676,0.25,1.0,0.7448886,0,0.2,0.658
0.751,0.29,0.3,0.6383898,0.25,0.0,0.19967205000000002,0,1.0,0.791
0.627,0.37,0.7,0.58944628,0.25,1.0,0.6651598,0,0.2,0.916
0.736,0.43,0.4,0.70453816,0.25,1.0,0.2642844,0,0.4,0.266
0.652,0.74,0.5,0.0,0.5,1.0,0.00468575,0,1.0,0.286
0.627,0.35,0.7,0.0,0.5,1.0,0.9651122,0,0.2,0.978
0.636,0.34,0.1,0.33622171999999995,0.25,0.0,0.1874542,0,0.4,0.934
0.775,0.6,0.7,0.0,0.5,1.0,0.5577934999999999,0,0.2,0.83
0.85,0.45,0.5,0.6963532,1.0,0.0,0.02834655,1,0.2,0.24
0.85,0.34,0.8,0.7969165600000001,0.25,0.0,0.34053144999999996,0,0.6,0.85
0.516,0.37,0.8,0.0,0.25,0.0,0.5091729,0,0.6,0.703
0.513,0.42,1.0,0.0,0.5,1.0,0.36575625,0,1.0,0.809
0.673,0.69,0.3,0.31533259999999996,0.5,1.0,0.18598075,0,0.2,0.795
0.564,0.27,0.6,0.0,0.25,0.0,0.0390988,0,1.0,0.602
0.636,0.35,0.2,0.0,0.5,1.0,0.1156473,0,1.0,0.798
0.712,0.29,0.3,0.41016244,0.25,1.0,0.94840395,0,0.2,0.415
0.568,0.51,0.4,0.0,0.75,1.0,0.3329328,0,0.4,0.573
0.741,0.43,0.0,0.0,0.5,1.0,0.01460315,1,0.2,0.242
0.754,0.39,0.8,0.51760748,0.25,1.0,0.43842464999999997,0,0.4,0.591
0.709,0.32,0.7,0.0,0.5,1.0,0.9970901,0,1.0,0.529
0.51,0.32,0.1,0.0,0.5,1.0,0.14257585,0,0.8,0.523
0.716,0.33,0.2,0.0,0.5,1.0,0.46458265,0,0.2,0.531
0.607,0.36,1.0,0.42681176,0.5,0.0,0.99156845,0,0.2,0.519
0.656,0.26,0.4,0.5583382800000001,0.25,0.0,0.18154465,0,0.8,0.641
0.55,0.52,0.5,0.48406492,0.25,1.0,0.20865185,1,0.6,0.592
0.486,0.26,0.2,0.0,0.5,1.0,0.156997,0,0.8,0.551
0.598,0.59,0.8,0.47284168,0.5,0.0,0.30096069999999997,1,0.8,0.622
0.675,0.35,0.8,0.0,0.5,0.0,0.14531125,0,0.4,0.329
0.755,0.29,0.4,0.59461936,0.5,1.0,0.14402545,0,0.2,0.519
0.656,0.32,0.5,0.54785248,0.25,0.0,0.6690714,0,0.2,0.995
0.644,0.47,0.9,0.5510964399999999,0.5,0.0,0.7595139,0,1.0,0.499
0.598,0.32,0.4,0.44462608000000003,0.25,1.0,0.8368813,0,0.2,0.219
0.85,0.31,0.3,0.48495059999999995,0.25,1.0,0.1551128,0,0.6,0.61
0.679,0.36,0.1,0.38893832,0.25,0.0,0.9449854,0,0.2,0.597
0.632,0.6,0.2,0.0,0.5,1.0,0.010426600000000001,0,0.8,0.35
0.55,0.45,0.0,0.0,0.5,1.0,0.35199855,0,0.2,0.733
0.572,0.54,0.9,0.38953012,0.25,1.0,0.97885975,0,0.6,0.316
0.626,0.47,0.2,0.4124352,0.25,1.0,0.8323772,1,0.6,0.279
0.625,0.57,0.7,0.0,0.25,0.0,0.42053085,1,0.2,0.674
0.515,0.58,0.2,0.52741124,0.25,0.0,0.4071834,1,0.2,0.929
0.612,0.35,0.1,0.0,0.25,1.0,0.41628129999999997,1,0.2,0.298
0.628,0.39,0.8,0.43021332,0.25,0.0,0.58761705,0,0.8,0.256
0.529,0.43,0.5,0.0,0.5,0.0,0.39738315,0,0.8,0.4
0.668,0.46,0.7,0.6472243599999999,0.25,1.0,0.86526095,0,0.8,0.794
0.526,0.3,0.9,0.0,0.5,0.0,0.5049783999999999,0,0.2,0.518
0.791,0.52,0.7,0.0,0.25,1.0,0.6139125,0,0.4,0.45
0.573,0.27,0.2,0.51297212,0.25,1.0,0.0581567,0,0.4,0.383
0.565,0.38,0.5,0.50658052,0.25,1.0,0.84151775,0,0.2,0.366
0.604,0.47,0.8,0.24837884,0.75,0.0,0.0465405,1,1.0,0.43
0.656,0.37,0.7,0.44916536,0.25,0.0,0.76578985,0,1.0,0.722
0.447,0.44,0.5,0.35675532,0.25,1.0,0.3770412,0,0.2,0.909
0.682,0.55,0.9,0.0,0.25,0.0,0.7667839999999999,1,1.0,0.294
0.437,0.28,0.2,0.436645,0.25,0.0,0.7649371,0,0.2,0.811
0.792,0.47,0.0,0.0,0.25,1.0,0.0277894,1,0.8,0.445
0.627,0.25,0.4,0.0,0.25,1.0,0.97156965,0,1.0,0.992
0.767,0.34,0.8,0.0,0.5,0.0,0.47383885000000003,0,0.2,0.911
0.686,0.26,0.7,0.0,0.5,0.0,0.007704450000000001,0,0.6,0.414
0.789,0.53,0.1,0.63308696,0.25,1.0,0.02518195,1,0.2,0.296
0.794,0.56,0.9,0.38780484000000004,0.25,1.0,0.3588838,0,0.4,0.694
0.587,0.35,0.5,0.48745444,0.25,1.0,0.11740845,1,0.4,0.26
0.589,0.19,0.9,0.33398044,0.25,1.0,0.71511155,1,0.8,0.747
0.543,0.25,0.1,0.58626404,0.25,1.0,0.8070374,0,0.6,0.706
0.589,0.45,0.1,0.0,0.25,0.0,0.6296961,1,0.8,0.3
0.701,0.23,0.5,0.74440472,0.5,1.0,0.38305665,0,0.8,0.908
0.85,0.4,0.6,0.0,0.25,0.0,0.6849253999999999,1,0.2,0.268
0.726,0.51,0.8,0.42997944,0.5,0.0,0.70468955,1,0.4,0.794
0.767,0.47,0.2,0.0,0.25,0.0,0.2408059,1,0.6,0.58
0.648,0.36,0.8,0.58777352,0.5,1.0,0.65020725,0,0.6,0.78
0.651,0.36,0.8,0.0,0.5,0.0,0.45826215,0,0.6,0.823
0.633,0.36,0.6,0.50052112,0.25,0.0,0.6298074,0,1.0,0.465
0.74,0.37,0.9,0.0,0.5,1.0,0.36612655,0,0.6,0.658
0.592,0.34,0.9,0.0,0.5,1.0,0.102301,0,0.8,0.813
0.67,0.41,1.0,0.0,0.75,0.0,0.40801010000000004,0,0.8,0.378
0.628,0.36,0.3,0.0,0.5,1.0,0.04371455,0,0.8,0.276
0.745,0.47,0.5,0.0,0.5,0.0,0.7289485499999999,0,0.2,0.637
0.705,0.32,0.3,0.0,0.5,0.0,0.64788495,0,0.4,0.789
0.559,0.42,0.7,0.0,0.5,1.0,0.95020145,0,0.6,0.822
0.595,0.29,0.6,0.6027431600000001,0.25,0.0,0.4388553,0,0.8,0.48
0.492,0.35,0.4,0.5654374799999999,0.5,0.0,0.19759764999999999,0,0.6,0.807
0.498,0.29,0.9,0.0,0.25,0.0,0.95017915,0,0.8,0.505
0.655,0.39,0.6,0.37852504,0.5,1.0,0.7447425999999999,0,1.0,0.315
0.636,0.39,0.3,0.47334456,0.25,0.0,0.9234588499999999,0,0.6,0.349
0.634,0.45,0.2,0.0,0.25,1.0,0.71729155,0,0.6,0.863
0.793,0.63,0.0,0.0,0.5,1.0,0.13583375,0,0.2,0.529
0.526,0.5,0.5,0.49693296000000003,0.25,1.0,0.79728435,1,1.0,0.577
0.768,0.26,0.5,0.20446504000000001,0.25,1.0,0.35227394999999995,1,0.8,0.992
0.54,0.64,0.1,0.36747876,0.25,1.0,0.477105,0,1.0,0.466
0.732,0.34,0.8,0.48935372,0.5,0.0,0.93992925,0,0.2,0.254
0.617,0.3,0.8,0.0,0.25,1.0,0.46310949999999995,0,0.6,0.829
0.637,0.54,0.5,0.0,0.25,1.0,0.7541849,0,0.4,0.259
0.573,0.26,0.8,0.34508372,0.5,1.0,0.4508865,0,1.0,0.43
0.531,0.44,0.3,0.0,0.5,1.0,0.17208395,0,1.0,0.924
0.489,0.38,0.5,0.46915967999999997,0.25,0.0,0.4261594,0,0.4,0.655
0.601,0.35,0.2,0.0,0.5,1.0,0.5949158999999999,0,1.0,0.552
0.452,0.33,0.7,0.61465308,0.25,0.0,0.55934115,0,0.8,0.294
0.728,0.29,0.1,0.0,0.25,1.0,0.4152811,0,0.4,0.3
0.59,0.27,0.8,0.49439796,0.5,0.0,0.0083846,0,0.2,0.971
0.49,0.29,0.4,0.0,0.5,0.0,0.16044785,0,0.8,0.824
0.596,0.76,0.9,0.536833,0.25,1.0,0.06727715000000001,0,1.0,0.374
0.635,0.29,0.1,0.0,0.25,1.0,0.1243277,0,0.2,0.798
0.782,0.35,0.7,0.39422756,0.5,0.0,0.5882218,0,0.4,0.625
0.79,0.37,0.3,0.0,0.75,0.0,0.49448660000000005,0,0.6,0.772
0.587,0.4,0.2,0.0,1.0,1.0,0.5308735,1,0.4,0.826
0.794,0.46,0.8,0.5383751600000001,0.25,1.0,0.23193185000000002,0,0.8,0.351
0.515,0.41,0.8,0.0,0.5,1.0,0.9252707000000001,0,1.0,0.547
0.746,0.24,1.0,0.27512728000000003,0.25,1.0,0.23998695,0,0.2,0.282
0.667,0.56,0.8,0.54985616,0.25,0.0,0.65423395,1,0.6,0.235
0.709,0.32,0.4,0.5892316400000001,0.25,1.0,0.20430775,0,0.8,0.556
0.536,0.35,0.8,0.0,0.25,0.0,0.8592012,1,0.2,0.418
0.711,0.41,0.3,0.5830196400000001,0.25,1.0,0.50727535,0,0.6,0.244
0.753,0.46,0.8,0.0,0.75,0.0,0.4537397,1,0.4,0.497
0.748,0.44,0.4,0.45044308,0.25,1.0,0.01024275,0,0.6,0.315
0.623,0.57,0.7,0.28592715999999996,0.5,1.0,0.4221067,0,0.6,0.847
0.465,0.33,0.5,0.0,0.5,1.0,0.39349045,0,1.0,1.0
0.64,0.34,0.3,0.3113072,0.25,1.0,0.8427242500000001,0,0.8,0.329
0.562,0.75,0.5,0.3485634,0.25,1.0,0.1967582,0,0.8,0.389
0.502,0.42,0.0,0.5280108,0.25,1.0,0.1410249,1,0.6,0.403
0.536,0.32,0.7,0.712046,0.5,0.0,0.1118757,0,0.8,0.454
0.67,0.32,0.4,0.41181871999999997,0.5,1.0,0.67471225,0,1.0,0.244
0.775,0.51,0.2,0.495133,0.25,1.0,0.67450785,0,0.4,0.489
0.759,0.3,0.4,0.40721068,0.25,0.0,0.043468999999999994,0,0.6,0.79
0.604,0.33,0.3,0.59463792,0.25,0.0,0.21218875,0,1.0,0.376
0.766,0.62,0.7,0.5708979200000001,0.25,1.0,0.029466149999999997,1,0.4,0.46
0.554,0.41,0.4,0.44861156,0.25,1.0,0.18121095,0,0.2,0.897
0.487,0.53,1.0,0.3582034,0.25,1.0,0.45038425000000004,0,0.6,0.575
0.725,0.35,0.7,0.303663,0.25,0.0,0.75253715,0,0.2,0.963
0.732,0.42,0.2,0.47555864000000003,0.5,0.0,0.43711075,0,0.6,0.226
0.623,0.4,0.5,0.47515428000000004,0.25,0.0,0.964337,0,0.6,0.731
0.781,0.42,0.3,0.6262221600000001,0.25,1.0,0.87837005,0,0.6,0.977
0.714,0.53,0.1,0.39656744,0.25,1.0,0.36248025,1,0.6,1.0
0.577,0.31,0.4,0.24484472,0.25,1.0,0.72625215,0,0.4,0.233
0.731,0.37,0.1,0.5157296,0.25,1.0,0.9035626,0,0.8,0.868
0.65,0.23,0.5,0.0,0.25,1.0,0.90311215,0,0.6,0.918
0.779,0.32,1.0,0.3229126,0.25,0.0,0.43153375,0,1.0,0.379
0.706,0.46,0.2,0.51064184,0.5,0.0,0.7507841000000001,1,0.4,0.334
0.733,0.44,0.3,0.42428356,0.25,1.0,0.5080871499999999,0,0.8,0.705
0.579,0.42,0.3,0.55024152,0.5,1.0,0.4271217,0,0.4,0.909
0.476,0.34,0.8,0.44762171999999995,0.25,1.0,0.98610905,1,0.6,0.832
0.775,0.4,0.9,0.50485056,0.25,0.0,0.35098285,0,0.6,0.262
0.538,0.68,0.9,0.0,0.5,0.0,0.5522025,1,0.6,0.252
0.602,0.38,0.7,0.44734376000000003,0.5,0.0,0.62194805,0,0.6,0.855
0.615,0.3,0.8,0.0,0.5,0.0,0.01591575,0,0.4,0.436
0.7,0.28,0.3,0.39882276,0.5,0.0,0.7336186,0,1.0,0.435
0.615,0.32,0.1,0.0,0.5,0.0,0.01069625,0,0.8,0.883
0.544,0.44,0.2,0.43558371999999995,0.25,0.0,0.346141,1,0.6,0.408
0.573,0.56,0.3,0.6186790799999999,0.25,1.0,0.57731135,1,1.0,0.454
0.555,0.5,0.7,0.512244,0.5,1.0,0.31187549999999997,0,0.8,0.977
0.692,0.31,0.2,0.0,0.5,0.0,0.45914584999999997,1,0.8,0.72
0.476,0.4,0.4,0.0,0.5,0.0,0.9127352000000001,0,0.2,0.488
0.77,0.46,0.9,0.7627120799999999,0.25,1.0,0.0736268,0,1.0,0.339
0.641,0.4,0.7,0.0,0.25,0.0,0.63498335,0,0.8,0.596
0.705,0.35,0.5,0.0,0.25,0.0,0.66995555,1,0.6,0.564
0.784,0.38,0.5,0.54685164,0.25,1.0,0.8496046,0,0.8,0.707
0.727,0.52,0.1,0.61893588,0.25,0.0,0.40129834999999997,1,0.6,0.786
0.576,0.41,0.4,0.45043964000000003,0.25,0.0,0.9551759,1,0.8,0.66
0.646,0.69,1.0,0.46184976,0.25,0.0,0.20210935000000002,0,0.4,0.701
0.638,0.34,0.5,0.5340054399999999,0.25,1.0,0.7782152,0,0.2,0.355
