CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Point Earned
598,0.38,0,125487.89,1,0,0.79055855,0,5,355
792,0.25,8,142862.21,1,1,0.65319505,0,5,298
700,0.37,7,0.0,2,0,0.0852041,0,3,341
616,0.34,10,0.0,2,0,0.12831135,0,4,279
743,0.35,6,79388.33,1,1,0.96680345,0,3,585
427,0.37,5,0.0,2,1,0.6074255000000001,0,2,869
731,0.29,10,0.0,2,1,0.81226325,0,4,251
610,0.31,6,107784.65,1,1,0.70568765,0,4,998
724,0.41,4,142880.28,3,0,0.927706,1,5,905
653,0.38,9,149571.94,1,0,0.5919158999999999,0,1,896
774,0.49,1,142767.39,1,1,0.04107205,0,1,572
547,0.49,8,121537.71,2,0,0.23260725,1,2,227
719,0.5,2,0.0,2,0,0.053860649999999996,0,4,930
740,0.43,9,0.0,1,0,0.9964533999999999,1,4,891
543,0.42,4,89838.71,3,0,0.42991769999999996,1,3,660
688,0.45,9,103399.87,1,0,0.6493546499999999,0,1,632
474,0.3,9,0.0,2,0,0.3157911,0,1,894
505,0.43,5,136855.94,2,0,0.8553525999999999,0,1,650
688,0.39,0,0.0,2,0,0.26611075,1,5,765
650,0.55,2,140891.46,3,1,0.89917225,1,5,526
610,0.37,0,0.0,1,0,0.5725732,0,5,728
705,0.46,5,89364.91,1,1,0.6958107499999999,0,4,336
669,0.29,7,146011.4,1,0,0.2512458,0,1,381
650,0.2,8,0.0,2,1,0.56734825,0,4,776
550,0.29,9,145294.08,2,0,0.73742065,0,3,872
595,0.45,9,106000.12,1,0,0.9572448,1,1,470
572,0.26,5,0.0,2,0,0.59690705,0,2,502
622,0.58,2,0.0,2,1,0.16638655,0,5,746
662,0.2,9,104508.77,2,0,0.36553765,0,5,944
783,0.58,3,127539.3,1,1,0.48295195,1,5,270
714,0.44,7,0.0,1,1,0.034615549999999995,0,2,902
671,0.51,3,96891.46,1,0,0.88201665,1,3,654
600,0.32,1,78535.25,1,0,0.321748,0,4,729
847,0.37,9,112712.17,1,0,0.5804863,0,1,355
650,0.55,9,119618.42,1,1,0.14930565,0,4,405
710,0.28,6,0.0,1,0,0.24213490000000001,0,3,406
682,0.33,8,74963.5,1,1,0.1638528,0,4,359
642,0.26,1,138023.79,2,1,0.585301,0,3,794
536,0.28,4,0.0,1,1,0.68098825,0,1,937
754,0.47,1,185513.67,1,0,0.13719415000000001,0,4,472
678,0.6,8,185648.56,1,0,0.9607827,1,2,508
533,0.49,1,102286.6,3,0,0.34704684999999996,1,1,930
741,0.38,4,128015.83,1,0,0.29220215,0,2,792
757,0.31,10,39539.39,2,0,0.9625969500000001,0,5,799
721,0.4,3,0.0,1,1,0.72437335,0,1,391
700,0.37,3,77608.46,2,1,0.8768672999999999,0,1,389
663,0.26,5,141462.13,1,0,0.002201,0,5,940
677,0.35,0,0.0,2,0,0.3831869,0,4,889
655,0.27,2,131691.33,1,0,0.24740330000000002,0,1,411
832,0.29,8,93833.86,1,1,0.052089350000000006,0,2,294
721,0.46,7,137933.39,1,1,0.33988285,0,4,249
542,0.54,8,105770.14,1,1,0.7046499,1,4,780
654,0.54,5,0.0,2,1,0.2356953,0,3,613
821,0.38,8,0.0,2,1,0.631207,1,2,974
508,0.38,3,166328.65,2,1,0.11307094999999999,0,3,789
588,0.42,2,164307.77,1,0,0.24249095,0,3,238
691,0.38,9,163965.69,2,1,0.5175563,0,3,801
664,0.4,7,125608.72,1,0,0.6103674,0,2,458
439,0.66,9,0.0,1,0,0.32767779999999996,0,1,764
479,0.37,6,118433.94,1,1,0.8003045,0,2,956
850,0.55,10,98488.08,1,0,0.7793978500000001,1,4,814
518,0.4,4,0.0,2,1,0.9720829,0,1,478
717,0.64,10,98362.35,2,1,0.10815105,0,1,682
698,0.51,6,144237.91,4,0,0.78571805,1,4,915
850,0.34,6,0.0,1,1,0.26398155,0,3,831
700,0.47,4,0.0,1,0,0.6089926,1,2,810
626,0.29,4,105767.28,2,0,0.2055241,0,1,838
774,0.32,9,0.0,2,0,0.0530224,0,3,752
719,0.48,5,0.0,2,0,0.3928183,0,4,922
646,0.31,2,0.0,1,1,0.8541071499999999,1,4,350
485,0.25,3,134467.26,1,1,0.5663304499999999,0,2,734
784,0.38,1,138515.02,1,1,0.8588438,0,2,942
850,0.32,2,128647.98,2,0,0.2720809,0,2,607
669,0.38,9,121858.98,1,0,0.6537767,0,2,981
731,0.7,3,0.0,2,1,0.7059033,0,2,409
721,0.49,1,120108.56,1,1,0.9171088000000001,0,4,970
515,0.37,0,196853.62,1,1,0.6638505499999999,0,3,644
774,0.35,3,121418.62,1,1,0.12200185,0,4,981
585,0.36,10,0.0,2,1,0.901593,0,3,722
695,0.29,9,0.0,2,0,0.55782725,0,2,903
729,0.42,4,97495.8,2,0,0.0100125,0,3,583
713,0.42,3,0.0,2,0,0.41282504999999997,0,2,521
555,0.33,5,127343.4,1,1,0.6089465000000001,0,1,311
699,0.5,0,158633.61,1,0,0.96892935,0,1,835
587,0.55,9,0.0,1,0,0.32296535,0,1,916
762,0.69,9,183744.98,1,1,0.98496845,0,3,323
510,0.44,6,0.0,2,1,0.87759155,0,3,736
842,0.46,9,0.0,1,0,0.0863401,0,1,675
608,0.31,7,79962.92,2,0,0.3045086,0,4,898
850,0.36,10,0.0,2,1,0.50375015,0,4,795
642,0.36,4,0.0,2,1,0.97612455,0,2,289
850,0.33,7,140956.99,1,0,0.017550899999999998,0,2,483
455,0.43,6,0.0,1,1,0.40625395,0,5,885
726,0.29,7,0.0,2,1,0.4592207,1,4,525
544,0.3,8,145241.63,1,1,0.40338415,0,1,388
651,0.31,7,138008.06,2,0,0.6495637000000001,0,3,423
814,0.31,4,0.0,2,1,0.7101458500000001,0,2,321
537,0.39,2,0.0,2,1,0.688258,0,2,413
553,0.37,2,0.0,2,0,0.16938645,0,1,461
800,0.38,9,0.0,1,0,0.39372195,0,2,350
791,0.34,7,0.0,2,0,0.48367230000000005,0,1,802
699,0.29,9,127570.93,2,0,0.82378405,0,1,901
756,0.28,6,0.0,1,1,0.82197325,0,2,458
591,0.27,5,107812.67,1,1,0.8125091499999999,1,2,792
850,0.22,7,91560.58,2,0,0.052706899999999994,0,1,713
760,0.34,6,121303.77,2,1,0.29662605,0,4,791
569,0.43,8,161546.68,2,1,0.8909364,0,2,415
661,0.35,5,128415.45,1,0,0.7131324499999999,0,5,969
670,0.31,2,57530.06,1,1,0.90946655,1,1,839
694,0.38,1,0.0,2,1,0.7842910000000001,0,5,918
728,0.28,4,142243.54,2,0,0.16537255,0,4,903
764,0.39,9,138341.51,1,0,0.2503647,1,2,699
639,0.32,9,0.0,2,0,0.5567018,0,4,846
683,0.3,2,0.0,2,1,0.5024841999999999,1,2,526
663,0.3,4,0.0,3,0,0.50685525,0,1,604
826,0.41,5,146466.46,2,0,0.90467335,0,3,984
735,0.36,5,0.0,2,0,0.52576085,0,3,259
682,0.58,1,0.0,1,1,0.0035325,0,4,709
663,0.39,8,0.0,2,1,0.5058444999999999,0,5,445
562,0.29,9,120307.58,1,1,0.033978049999999996,0,1,500
696,0.27,4,87637.26,2,0,0.98055675,0,5,685
850,0.38,2,94652.04,1,1,0.8598038,0,3,475
719,0.22,7,114415.84,1,1,0.887487,0,2,739
804,0.71,8,0.0,2,1,0.7399798,0,5,455
604,0.4,1,84315.02,1,0,0.1810455,0,3,885
782,0.27,3,0.0,2,0,0.71807005,0,3,858
512,0.42,9,93955.83,2,0,0.0741427,0,5,580
569,0.36,1,67087.69,1,0,0.7738785,0,5,308
597,0.22,6,101528.61,1,0,0.352645,1,2,793
753,0.3,1,110824.52,1,1,0.28948134999999997,0,3,989
430,0.33,8,0.0,1,1,0.34879955,0,2,936
756,0.28,8,179960.2,1,0,0.4496904,0,4,372
493,0.38,3,134006.77,1,0,0.44789160000000006,0,5,520
777,0.37,10,121532.17,2,1,0.36732440000000005,0,4,440
779,0.38,7,0.0,2,1,0.6927143499999999,0,4,433
702,0.38,2,0.0,1,1,0.80944315,0,2,364
551,0.35,7,129717.3,2,0,0.43468599999999996,0,2,942
749,0.22,4,94762.16,2,1,0.2112077,0,3,392
742,0.55,5,155196.17,1,1,0.6060383,1,5,862
752,0.29,4,129514.99,1,1,0.5146523000000001,0,2,449
740,0.57,3,113386.36,2,1,0.32560815,1,1,970
576,0.24,3,0.0,1,1,0.39249019999999996,1,2,938
637,0.43,3,172196.23,1,1,0.5238498,0,4,550
724,0.28,5,97612.12,1,1,0.4824907,0,2,898
685,0.2,4,104719.94,2,0,0.19345669999999998,0,5,909
625,0.38,7,0.0,1,0,0.8240200999999999,0,1,480
571,0.37,9,139592.98,3,0,0.52076325,1,5,923
584,0.29,4,0.0,2,0,0.44433459999999997,0,3,781
550,0.22,7,139096.85,1,0,0.6494547,0,4,975
662,0.72,7,140301.72,1,1,0.8962933500000001,0,4,832
803,0.43,3,0.0,1,0,0.3602572,0,4,351
615,0.66,7,0.0,2,1,0.372904,0,1,994
481,0.39,1,111233.09,1,1,0.6199757499999999,0,3,955
701,0.23,3,0.0,2,0,0.19480294999999997,0,2,253
751,0.29,10,147737.63,1,1,0.47475635,0,4,298
675,0.35,8,0.0,2,1,0.28321485,0,3,806
733,0.4,5,125725.02,2,1,0.2539155,0,3,656
822,0.38,6,128289.7,3,0,0.04574979999999999,1,3,799
559,0.46,5,0.0,1,0,0.1050305,1,1,486
731,0.49,4,88826.07,1,1,0.16879705,1,2,489
678,0.41,1,143443.61,1,0,0.9831114,1,4,407
645,0.68,9,0.0,4,1,0.88176935,1,4,430
701,0.29,2,0.0,2,0,0.88471795,0,3,225
554,0.26,8,149134.46,1,1,0.8898311999999999,0,1,631
723,0.3,3,124119.54,1,0,0.8109916,0,4,945
766,0.44,3,116822.7,1,0,0.9882162,0,1,544
597,0.24,1,103219.47,1,0,0.30210035,0,3,827
574,0.41,1,0.0,2,0,0.35275,0,3,382
655,0.4,0,81954.6,1,1,0.9939922,1,3,535
780,0.37,10,95196.26,1,0,0.63155195,1,3,834
672,0.43,5,0.0,2,1,0.3225775,0,5,784
717,0.38,7,0.0,2,1,0.79290025,0,4,714
521,0.32,2,136555.01,2,1,0.64676605,0,1,577
633,0.59,5,0.0,1,1,0.6863698500000001,0,2,532
669,0.39,3,119452.03,1,1,0.8578777000000001,0,4,784
740,0.44,9,0.0,1,1,0.48264,1,2,703
462,0.24,9,69881.09,2,1,0.3221051,0,3,456
619,0.39,5,0.0,2,1,0.7922230499999999,0,1,527
665,0.44,7,0.0,2,1,0.3327429,0,3,580
655,0.27,9,0.0,2,0,0.54004025,0,2,730
463,0.2,8,204223.03,1,0,0.64134195,0,2,983
799,0.63,1,110314.21,2,0,0.18732,1,3,982
713,0.48,1,163760.82,1,0,0.7869057,1,2,239
807,0.31,1,141069.18,3,1,0.9712855499999999,0,4,374
728,0.38,1,115934.74,1,1,0.6952952499999999,0,5,672
582,0.52,2,151457.88,1,1,0.20446805,0,5,889
704,0.35,3,154206.07,2,1,0.20130745,0,4,634
714,0.26,9,89928.99,1,0,0.23101655,0,5,675
628,0.3,8,89182.09,1,1,0.0656345,0,3,228
809,0.41,1,79706.25,2,0,0.82837505,0,5,464
547,0.44,5,0.0,3,0,0.02729535,1,1,471
560,0.27,5,0.0,2,0,0.6595974,0,2,563
811,0.31,7,117799.28,1,1,0.91186175,0,4,885
584,0.26,4,0.0,2,0,0.7380027,0,2,408
691,0.28,1,0.0,2,0,0.46432705,0,5,569
680,0.34,6,146422.22,1,0,0.33571485,1,3,870
588,0.33,9,150186.22,2,1,0.32805504999999996,0,3,485
721,0.4,6,100275.88,1,0,0.6928224000000001,1,5,889
850,0.47,6,0.0,1,0,0.9369550999999999,1,3,282
529,0.32,9,147493.89,1,0,0.16828174999999998,0,4,250
622,0.43,8,0.0,2,0,0.50309085,0,2,650
683,0.42,8,0.0,2,1,0.9906745,0,1,919
575,0.29,4,121823.4,2,1,0.25184435,0,4,435
577,0.4,1,0.0,2,1,0.543935,0,1,530
510,0.31,0,113688.63,1,0,0.16549705,1,2,788
652,0.4,7,100471.34,1,1,0.6227544,0,3,840
569,0.28,3,100032.52,1,0,0.02579605,1,3,683
687,0.31,3,0.0,2,0,0.24114049999999998,0,2,575
822,0.32,8,116358.0,1,0,0.5439918,0,4,898
656,0.23,4,163549.63,1,1,0.1054256,0,4,514
745,0.51,3,99183.9,1,1,0.14461125,0,5,270
386,0.53,1,131955.07,1,1,0.31257325,1,5,676
684,0.41,1,134177.06,1,0,0.8875333,0,1,456
635,0.38,1,0.0,2,0,0.45302525,0,4,399
582,0.3,2,0.0,2,1,0.6601497500000001,0,2,276
613,0.19,5,0.0,1,1,0.8845167500000001,0,1,327
795,0.56,9,94348.94,1,0,0.14619645,1,1,414
659,0.32,2,155584.21,1,1,0.7683144000000001,0,5,313
745,0.28,6,0.0,2,0,0.7719459,0,4,649
604,0.41,10,0.0,2,1,0.8311219500000001,0,2,876
509,0.32,9,170661.47,1,1,0.10823100000000001,0,4,994
706,0.29,6,185544.36,1,0,0.85518815,0,2,546
619,0.44,6,52831.13,1,1,0.5632461,1,3,245
572,0.51,8,97750.07,3,1,0.9650713000000001,1,2,740
695,0.36,6,114007.5,2,0,0.5906044,0,1,533
543,0.71,1,104308.77,1,1,0.1282502,0,5,710
640,0.33,6,84719.13,2,1,0.5652439499999999,0,3,853
672,0.39,2,0.0,2,0,0.43686245,0,3,425
701,0.39,9,140236.98,1,1,0.73325995,0,2,342
634,0.25,9,0.0,2,1,0.04113955,0,2,730
531,0.42,6,75302.85,2,0,0.28517175,0,1,505
699,0.27,1,0.0,2,0,0.46501605,0,5,476
605,0.51,9,104760.82,1,1,0.8278727,1,1,675
534,0.49,7,0.0,1,0,0.0678324,1,4,921
449,0.31,1,113693.0,1,0,0.41398145,0,1,395
684,0.36,5,174180.39,1,0,0.5991504,0,1,364
622,0.42,9,115766.26,1,0,0.36077925000000005,1,3,483
714,0.4,0,0.0,2,0,0.3138106,0,1,970
712,0.48,8,0.0,2,0,0.9161766499999999,0,2,923
783,0.72,5,121215.9,2,1,0.5260324,0,3,509
743,0.45,10,144677.19,3,0,0.11256219999999999,1,3,471
683,0.36,5,115350.63,1,1,0.61152955,0,5,398
654,0.4,5,105683.63,1,0,0.86808545,0,5,250
700,0.37,1,135179.49,1,0,0.80335185,0,3,700
744,0.31,0,117551.23,1,0,0.7947945,0,3,633
645,0.25,1,157404.02,2,0,0.4653652,0,4,855
525,0.36,3,77910.23,1,0,0.33619004999999996,0,3,976
732,0.25,0,110942.9,1,0,0.8628828,0,3,845
721,0.4,7,0.0,2,1,0.6129024,0,4,351
622,0.32,5,179305.09,1,1,0.7452189,0,4,383
654,0.31,5,150593.59,2,1,0.52609225,0,2,937
529,0.43,0,123815.86,1,1,0.39231995000000003,1,5,703
720,0.59,6,0.0,2,1,0.8042471499999999,1,3,521
850,0.25,8,69385.17,2,0,0.43917120000000004,0,4,722
667,0.27,2,138032.15,1,0,0.83158855,0,2,904
620,0.41,3,0.0,2,1,0.6865453,0,2,725
616,0.29,9,0.0,1,1,0.8349222000000001,0,2,310
637,0.46,2,143500.82,1,0,0.8349823,1,2,372
710,0.29,3,119670.18,1,0,0.9401122000000001,0,4,913
717,0.33,1,99106.73,1,0,0.9723361500000001,0,2,294
786,0.24,2,120135.55,2,1,0.62724735,0,3,625
651,0.39,8,0.0,1,0,0.68726285,0,3,956
530,0.55,4,120905.03,1,1,0.6173794,1,5,746
815,0.57,5,0.0,3,0,0.19470720000000002,1,4,693
715,0.34,9,102277.52,1,0,0.88926285,1,2,338
496,0.55,4,125292.53,1,1,0.1576648,1,1,726
680,0.42,0,0.0,1,0,0.6818860499999999,0,3,821
646,0.51,4,101629.3,1,0,0.6527055,0,5,639
807,0.47,1,171937.27,1,1,0.3281846,0,4,809
727,0.47,7,0.0,2,0,0.96652675,0,4,284
787,0.25,5,0.0,2,0,0.2365395,0,4,754
806,0.34,6,0.0,2,0,0.5040499500000001,0,3,780
603,0.31,1,129743.75,1,0,0.5457259999999999,0,1,664
649,0.32,1,0.0,1,1,0.45583595,1,5,373
547,0.41,3,151191.31,1,0,0.87647945,1,2,945
684,0.32,3,102630.13,2,1,0.63716735,0,2,684
477,0.57,9,114023.64,2,1,0.35583585,1,3,523
558,0.41,2,124227.14,1,1,0.55592335,0,3,476
695,0.23,1,0.0,2,1,0.7087816,0,1,596
592,0.35,6,80285.16,1,0,0.36339375,1,5,653
789,0.31,4,175477.15,1,1,0.8641645,0,1,702
597,0.29,1,132144.35,1,0,0.7904316499999999,0,1,718
839,0.47,2,136911.07,1,1,0.8409230999999999,1,3,674
405,0.31,5,133299.67,2,1,0.3647507,0,3,634
658,0.39,7,0.0,2,0,0.241892,0,4,850
684,0.42,1,117691.0,1,1,0.11567825000000001,1,5,653
633,0.35,10,0.0,2,0,0.32837735,0,1,898
589,0.46,9,0.0,2,0,0.8533833500000001,0,1,449
750,0.37,1,133199.71,2,1,0.13683385,0,4,959
771,0.51,5,135506.58,3,1,0.7623982,1,5,853
812,0.33,2,127154.14,2,1,0.52691745,0,1,344
539,0.39,2,0.0,2,1,0.24094970000000002,0,4,457
670,0.42,5,49508.79,3,1,0.50162005,0,4,229
673,0.41,5,0.0,1,1,0.32828644999999995,0,5,458
538,0.62,3,75051.49,1,0,0.0884101,1,4,424
575,0.52,8,123925.23,1,0,0.5567133,1,4,650
682,0.41,6,0.0,2,1,0.6707904499999999,1,1,826
712,0.33,3,153819.58,1,0,0.39588045,1,3,942
598,0.39,5,0.0,2,1,0.41551730000000003,0,3,926
776,0.3,6,0.0,2,1,0.3195443,0,2,928
606,0.23,10,70417.79,1,1,0.45448019999999995,0,4,437
686,0.38,7,111484.88,1,1,0.38038099999999997,0,4,784
850,0.38,1,146343.98,1,1,0.51951055,0,4,973
642,0.72,1,160541.0,2,1,0.7111197,0,5,836
606,0.27,2,130274.26,2,0,0.73766545,0,5,915
627,0.21,7,98993.02,1,1,0.8457832000000001,0,4,456
850,0.36,0,0.0,2,0,0.70621285,0,3,863
850,0.32,9,141827.33,2,1,0.74729365,0,2,295
724,0.4,6,110054.45,1,1,0.4347536,0,2,680
579,0.28,4,0.0,2,1,0.88462845,0,3,623
727,0.28,1,0.0,1,0,0.20178695,0,4,979
813,0.36,6,98088.09,1,1,0.1334361,1,2,233
642,0.48,9,118317.27,4,0,0.3935149,1,1,912
669,0.22,10,0.0,2,0,0.8808187,0,3,408
574,0.54,1,99774.5,1,0,0.024480549999999997,1,5,222
774,0.32,4,0.0,2,0,0.57449565,0,2,464
735,0.38,1,0.0,3,0,0.46110059999999997,1,5,678
639,0.27,8,133806.54,2,0,0.0312565,0,2,533
738,0.44,2,0.0,2,0,0.2150941,1,5,546
835,0.32,8,124993.29,2,1,0.1377403,0,5,827
637,0.44,0,157622.58,1,1,0.602271,0,1,879
589,0.48,5,126111.61,1,1,0.66980595,0,2,249
591,0.42,9,161651.37,2,1,0.65876985,0,2,646
723,0.4,7,142856.95,2,0,0.19009869999999998,0,5,522
831,0.44,3,111100.98,1,1,0.14072035,1,4,560
733,0.35,8,102918.38,1,1,0.2297993,0,5,899
731,0.3,5,0.0,2,0,0.9476436,0,4,418
654,0.47,10,0.0,2,0,0.8524099,0,1,584
828,0.37,4,0.0,2,0,0.47422725,0,4,652
590,0.22,7,125265.61,1,1,0.8062653999999999,0,5,851
657,0.37,4,82500.28,1,1,0.5763036,0,5,603
531,0.64,2,175754.87,2,1,0.303607,0,1,887
516,0.47,6,109387.33,1,0,0.60682725,0,5,670
561,0.37,1,100443.36,2,1,0.50846865,0,2,722
682,0.54,0,83102.72,2,1,0.27066465,0,2,478
575,0.28,7,0.0,1,1,0.053330249999999996,0,1,750
623,0.28,4,0.0,2,0,0.20613835,0,3,297
642,0.4,7,0.0,2,0,0.053564099999999996,0,4,718
779,0.48,2,115290.27,1,0,0.49456345,1,3,700
671,0.42,6,0.0,2,0,0.9860124,0,5,393
495,0.4,1,140197.71,2,0,0.7536019500000001,0,4,970
850,0.28,1,105245.34,1,1,0.37390065,0,1,495
630,0.5,8,0.0,2,1,0.39688724999999997,0,4,237
588,0.32,1,0.0,2,1,0.04381935000000001,0,1,824
562,0.35,3,142296.13,1,1,0.8855635000000001,0,3,836
740,0.56,4,99097.33,1,1,0.4250832,1,4,823
695,0.28,5,171069.39,2,1,0.443447,0,3,739
589,0.39,7,0.0,2,0,0.47992819999999997,0,5,359
607,0.31,1,102523.88,1,1,0.83396355,0,2,492
794,0.35,6,0.0,2,1,0.34365455,0,3,934
580,0.44,9,143391.07,1,0,0.7344553500000001,1,4,567
644,0.44,8,106022.73,2,0,0.7436371,0,1,934
636,0.36,1,0.0,1,0,0.2156729,0,3,783
599,0.36,3,128960.21,2,1,0.20159165,0,4,662
507,0.35,2,0.0,2,0,0.48816964999999996,0,4,412
682,0.48,7,0.0,2,0,0.32534514999999997,0,5,936
714,0.24,7,0.0,2,0,0.831675,0,5,626
696,0.25,8,126442.59,1,0,0.6095222,0,4,267
599,0.51,0,0.0,1,1,0.8761799499999999,0,3,220
577,0.37,2,127261.35,1,0,0.28092525,0,3,392
733,0.32,5,0.0,2,0,0.6581257,0,1,522
647,0.33,4,0.0,1,0,0.7616152,0,5,558
831,0.34,2,0.0,2,0,0.8292047,0,3,469
543,0.3,6,73481.05,1,1,0.8834632499999999,0,3,683
679,0.34,7,160515.37,1,0,0.6095207,0,2,932
713,0.61,4,149525.34,2,0,0.61831815,0,2,798
690,0.43,2,166522.78,1,0,0.59822295,1,4,834
751,0.29,1,135536.5,1,0,0.33412665,0,5,275
613,0.43,10,120481.69,1,0,0.47437514999999997,1,1,333
701,0.28,1,103421.32,1,1,0.38152365,0,5,499
698,0.33,5,135658.73,2,1,0.198775,0,1,903
451,0.36,2,0.0,2,1,0.9007121,0,1,465
665,0.28,8,191402.82,2,0,0.41619199999999995,0,4,320
726,0.5,9,94504.35,1,1,0.025394499999999997,0,1,860
608,0.44,5,126147.84,1,1,0.6621234500000001,1,1,818
549,0.46,7,0.0,1,1,0.5452878,0,2,940
803,0.33,6,0.0,2,0,0.57838305,0,4,416
663,0.43,4,87624.03,2,0,0.7470066499999999,0,1,473
558,0.45,1,153697.53,2,0,0.449457,1,2,351
714,0.25,4,0.0,2,0,0.4125042,0,4,327
704,0.39,5,0.0,1,0,0.0320846,0,1,929
805,0.45,9,116585.97,1,0,0.94714375,1,1,885
659,0.34,9,134464.58,2,0,0.8941667,0,3,413
738,0.62,10,83008.31,1,1,0.21383015,0,3,995
635,0.35,2,113635.16,1,0,0.4544156,0,1,613
530,0.36,7,0.0,2,0,0.40309544999999997,0,5,761
661,0.41,5,122552.48,2,1,0.603232,0,2,800
531,0.31,2,118899.45,2,0,0.2070468,0,2,349
694,0.29,5,99713.87,1,0,0.56158945,0,1,385
731,0.36,6,0.0,1,0,0.7606417999999999,0,1,688
556,0.36,2,134208.22,1,1,0.8883528500000001,0,4,343
647,0.41,1,85906.65,3,0,0.94579985,0,3,936
850,0.32,3,137714.25,1,1,0.7970184,0,2,814
573,0.33,1,160777.9,1,1,0.74768075,0,5,409
591,0.45,5,0.0,2,1,0.77746435,0,2,235
723,0.21,4,0.0,2,0,0.1242351,0,1,823
617,0.25,1,102585.88,2,1,0.5769369999999999,0,5,779
704,0.39,10,102556.18,2,0,0.85985625,1,3,906
457,0.42,4,126772.57,1,1,0.630532,0,3,322
787,0.38,3,158373.23,1,1,0.14114174999999998,0,4,615
651,0.34,9,0.0,2,0,0.69056855,0,3,694
612,0.42,5,141927.1,1,1,0.2150949,0,5,299
828,0.47,1,109876.82,2,0,0.41805725,1,3,829
724,0.34,2,0.0,2,1,0.5943169,0,4,467
648,0.44,9,111369.79,2,1,0.4597387,0,1,600
569,0.35,3,116969.35,1,0,0.47244410000000003,0,1,413
765,0.34,8,136729.51,2,0,0.23529105,0,2,762
577,0.44,1,152086.15,1,1,0.2235975,1,4,951
603,0.46,2,0.0,2,0,0.8723927,0,1,393
568,0.28,1,127289.28,1,0,0.22805755,0,4,235
748,0.45,2,119852.01,1,0,0.36926970000000003,1,2,741
573,0.38,4,0.0,2,1,0.98258715,0,5,533
771,0.41,5,0.0,2,1,0.46457335,0,2,958
763,0.35,9,0.0,1,1,0.15686455,0,3,445
410,0.35,7,117183.74,1,1,0.54866865,0,2,677
728,0.33,8,129907.63,1,1,0.1804198,0,2,913
655,0.78,2,0.0,2,1,0.9421769,0,5,975
580,0.36,6,145387.32,2,1,0.849816,1,3,635
712,0.35,7,124616.23,1,1,0.34660485,0,3,744
680,0.31,9,0.0,2,0,0.18072765,0,1,844
383,0.48,8,95808.19,1,0,0.6885100500000001,1,1,609
721,0.35,10,0.0,2,0,0.3579713,0,4,383
620,0.42,1,0.0,2,1,0.3278296,0,2,615
774,0.36,8,117152.3,1,0,0.50914195,0,4,707
563,0.35,3,106250.72,1,0,0.1977316,0,4,798
850,0.27,8,111837.78,2,1,0.55402895,0,1,521
681,0.47,9,97023.21,1,1,0.01084065,0,5,499
631,0.31,8,137687.72,1,0,0.9503356,0,1,498
614,0.4,3,113348.5,1,1,0.38894504999999996,0,5,407
704,0.24,10,122109.78,1,1,0.63827185,0,3,306
786,0.32,2,120452.4,2,0,0.3980143,0,4,709
534,0.53,7,0.0,2,1,0.40309585,0,5,850
590,0.34,0,65812.35,2,1,0.8017314999999999,0,3,967
583,0.4,3,54428.37,1,0,0.5481939,1,4,646
656,0.75,3,0.0,2,1,0.00638435,0,2,361
597,0.33,9,0.0,2,0,0.24687409999999999,0,2,297
588,0.48,1,143279.58,2,0,0.157904,1,2,914
667,0.32,0,103846.65,1,0,0.10280344999999999,0,3,225
627,0.37,2,125190.86,1,1,0.42292345000000003,0,2,582
708,0.33,8,0.0,2,1,0.07623415,0,3,304
641,0.65,6,38340.02,1,0,0.16303885,1,3,537
527,0.28,2,123802.98,2,1,0.77923345,0,2,805
592,0.37,3,96651.03,1,1,0.0161641,0,2,710
465,0.33,8,0.0,2,0,0.88834275,0,4,507
628,0.39,6,0.0,2,0,0.672208,0,3,887
678,0.43,1,133237.21,1,0,0.55516395,1,1,564
570,0.61,6,142105.35,1,1,0.2260702,0,1,309
815,0.37,1,166115.42,1,0,0.3360415,0,3,335
817,0.37,6,81070.34,2,0,0.40492940000000005,0,5,518
717,0.35,4,0.0,1,1,0.8378653,0,4,811
641,0.53,0,123835.52,2,1,0.80055325,0,5,223
624,0.51,10,123401.43,2,1,0.63912625,0,4,242
579,0.49,4,169377.31,1,1,0.61767525,0,1,650
698,0.38,2,130015.24,1,1,0.2079765,0,1,922
645,0.32,4,0.0,2,1,0.48814040000000003,0,3,820
691,0.34,8,133936.04,2,0,0.45679895,0,1,861
638,0.34,6,114543.27,1,1,0.48877645,0,4,613
705,0.31,3,119794.67,1,0,0.9126422,0,5,685
720,0.33,9,0.0,2,1,0.7147824,0,4,296
553,0.44,4,0.0,1,0,0.053946499999999994,0,1,780
658,0.29,8,0.0,2,1,0.65230545,0,5,694
648,0.32,8,157138.99,3,0,0.9549724,1,5,984
636,0.45,3,0.0,2,1,0.7973189999999999,0,3,306
527,0.41,10,136733.24,1,1,0.28794645,0,4,661
717,0.28,9,82498.14,2,0,0.20218835,0,5,270
614,0.39,3,151914.93,1,0,0.28229725,0,4,293
737,0.43,0,80090.93,1,0,0.1996,1,5,394
587,0.51,3,83739.32,1,1,0.74399225,0,3,882
682,0.35,2,181166.44,1,1,0.31868595,1,4,944
710,0.38,3,130588.82,1,1,0.7749882,0,4,290
507,0.42,6,0.0,2,0,0.17388615000000002,0,1,487
609,0.33,6,94126.67,1,0,0.46859080000000003,0,1,1000
786,0.32,9,0.0,2,0,0.66556205,0,1,904
